,Suburb,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Address Type,YrSold,MonthSold,DaySold,MissingValues
149,Altona,3,h,660000.0,VB,Greg,13.8,3018.0,3.0,1.0,1.0,123.0,1955.0,Hobsons Bay,-37.8616,144.8116,Western,5301.0,St,2016,7,5,False
150,Altona,3,h,683500.0,S,Greg,13.8,3018.0,3.0,1.0,1.0,126.0,0.0,Hobsons Bay,-37.8594,144.817,Western,5301.0,Ct,2016,7,11,True
151,Altona,2,u,580000.0,S,Lessthan50,13.8,3018.0,2.0,1.0,1.0,93.0,1988.0,Hobsons Bay,-37.8696,144.827,Western,5301.0,St,2016,8,10,False
152,Altona,3,h,1335000.0,S,hockingstuart,13.8,3018.0,3.0,1.0,4.0,22.0,1953.0,Hobsons Bay,-37.8697,144.8249,Western,5301.0,St,2016,8,10,False
153,Altona,3,t,800000.0,SP,hockingstuart,13.8,3018.0,3.0,2.0,2.0,126.0,1997.0,Hobsons Bay,-37.8734,144.8143,Western,5301.0,St,2016,8,10,False
154,Altona,2,u,510000.0,S,Village,13.8,3018.0,2.0,1.0,1.0,76.0,1990.0,Hobsons Bay,-37.8686,144.8182,Western,5301.0,Pde,2016,10,9,False
155,Altona,4,h,1070000.0,S,Lessthan50,13.8,3018.0,4.0,2.0,2.0,126.0,0.0,Hobsons Bay,-37.8733,144.8147,Western,5301.0,St,2016,10,9,True
156,Altona,2,u,425000.0,S,hockingstuart,13.8,3018.0,2.0,1.0,2.0,57.0,1980.0,Hobsons Bay,-37.871,144.8185,Western,5301.0,St,2016,10,9,False
157,Altona,3,u,605000.0,S,Jas,13.8,3018.0,3.0,2.0,2.0,126.0,0.0,Hobsons Bay,-37.8646,144.827,Western,5301.0,St,2016,10,12,True
158,Altona,3,t,705000.0,S,hockingstuart,13.8,3018.0,3.0,2.0,2.0,152.0,0.0,Hobsons Bay,-37.8579,144.8181,Western,5301.0,Ct,2017,11,2,True
159,Altona,2,u,391000.0,SP,Greg,13.8,3018.0,2.0,1.0,1.0,65.0,1965.0,Hobsons Bay,-37.8678,144.8384,Western,5301.0,Rd,2017,11,2,False
160,Altona,2,u,440000.0,SP,hockingstuart,13.8,3018.0,2.0,1.0,1.0,126.0,0.0,Hobsons Bay,-37.8659,144.83100000000005,Western,5301.0,St,2017,11,2,True
161,Altona,4,h,845000.0,S,hockingstuart,13.8,3018.0,4.0,1.0,2.0,130.0,1950.0,Hobsons Bay,-37.8658,144.8155,Western,5301.0,St,2017,11,2,False
162,Altona,3,t,743000.0,SP,Lessthan50,13.8,3018.0,3.0,2.0,2.0,176.0,0.0,Hobsons Bay,-37.8698,144.816,Western,5301.0,St,2016,12,11,True
163,Altona,3,u,730000.0,SP,Lessthan50,13.8,3018.0,3.0,2.0,1.0,141.0,2014.0,Hobsons Bay,-37.868,144.8286,Western,5301.0,St,2016,8,13,False
164,Altona,3,h,635000.0,S,Sweeney,13.8,3018.0,3.0,1.0,4.0,126.0,1960.0,Hobsons Bay,-37.8611,144.8114,Western,5301.0,St,2016,5,14,False
165,Altona,2,u,620000.0,SP,hockingstuart,13.8,3018.0,2.0,1.0,1.0,126.0,0.0,Hobsons Bay,-37.8676,144.8202,Western,5301.0,St,2016,5,14,True
166,Altona,2,u,447000.0,S,Lessthan50,13.8,3018.0,2.0,1.0,1.0,77.0,1990.0,Hobsons Bay,-37.8655,144.8299,Western,5301.0,St,2016,10,15,False
167,Altona,3,u,730000.0,SP,Lessthan50,13.8,3018.0,3.0,2.0,1.0,126.0,0.0,Hobsons Bay,-37.868,144.8287,Western,5301.0,St,2016,4,16,True
168,Altona,3,h,678000.0,S,hockingstuart,13.8,3018.0,3.0,1.0,2.0,87.0,1950.0,Hobsons Bay,-37.8608,144.8124,Western,5301.0,St,2016,4,16,False
169,Altona,2,u,580000.0,PI,Biggin,13.8,3018.0,2.0,2.0,1.0,76.0,2013.0,Hobsons Bay,-37.8687,144.8268,Western,5301.0,St,2016,7,16,False
170,Altona,3,h,712000.0,S,hockingstuart,13.8,3018.0,3.0,1.0,2.0,126.0,0.0,Hobsons Bay,-37.8674,144.8375,Western,5301.0,St,2016,9,17,True
171,Altona,3,h,840000.0,SP,Greg,13.8,3018.0,3.0,2.0,2.0,136.0,1965.0,Hobsons Bay,-37.86,144.8245,Western,5301.0,Dr,2017,3,18,False
172,Altona,3,h,980000.0,S,Lessthan50,13.8,3018.0,3.0,1.0,2.0,126.0,0.0,Hobsons Bay,-37.8672,144.817,Western,5301.0,St,2016,11,19,True
173,Altona,3,t,605100.0,S,hockingstuart,13.8,3018.0,3.0,2.0,0.0,126.0,0.0,Hobsons Bay,-37.8583,144.8172,Western,5301.0,Ct,2016,5,22,True
174,Altona,3,h,880000.0,PI,Lessthan50,13.8,3018.0,3.0,3.0,1.0,126.0,0.0,Hobsons Bay,-37.8699,144.8235,Western,5301.0,St,2016,8,22,True
175,Altona,3,u,577000.0,S,Williams,13.8,3018.0,3.0,2.0,1.0,113.0,2007.0,Hobsons Bay,-37.8684,144.815,Western,5301.0,St,2016,4,23,False
176,Altona,4,h,1030000.0,S,Lessthan50,13.8,3018.0,4.0,1.0,0.0,126.0,0.0,Hobsons Bay,-37.8663,144.8387,Western,5301.0,Rd,2017,2,25,True
177,Altona,3,u,605000.0,S,Lessthan50,13.8,3018.0,3.0,1.0,2.0,126.0,0.0,Hobsons Bay,-37.8659,144.822,Western,5301.0,St,2017,2,25,True
178,Altona,3,h,753000.0,S,Lessthan50,13.8,3018.0,3.0,2.0,2.0,126.0,0.0,Hobsons Bay,-37.8612,144.8247,Western,5301.0,Dr,2016,6,27,True
179,Altona,2,h,857000.0,SP,hockingstuart,13.8,3018.0,2.0,2.0,1.0,100.0,1950.0,Hobsons Bay,-37.8653,144.8129,Western,5301.0,St,2016,11,27,False
180,Altona,3,h,1500000.0,S,Lessthan50,13.8,3018.0,3.0,1.0,1.0,126.0,0.0,Hobsons Bay,-37.8651,144.832,Western,5301.0,St,2016,5,28,True
181,Altona,3,u,730000.0,SP,Lessthan50,13.8,3018.0,3.0,2.0,1.0,3.0,2014.0,Hobsons Bay,-37.868,144.8285,Western,5301.0,St,2016,5,28,False
182,Altona,3,h,900000.0,S,Sweeney,13.8,3018.0,3.0,1.0,4.0,126.0,0.0,Hobsons Bay,-37.871,144.8075,Western,5301.0,St,2016,5,28,True
183,Altona,3,h,740000.0,S,Greg,13.8,3018.0,3.0,1.0,2.0,126.0,0.0,Hobsons Bay,-37.8631,144.8195,Western,5301.0,Pde,2016,8,28,True
184,Altona,4,h,931000.0,S,Sweeney,13.8,3018.0,4.0,2.0,3.0,126.0,1970.0,Hobsons Bay,-37.8637,144.8365,Western,5301.0,Ct,2016,8,28,False
185,Altona,2,h,535600.0,SP,Lessthan10,13.8,3018.0,2.0,1.0,1.0,91.0,1996.0,Hobsons Bay,-37.8646,144.8272,Western,5301.0,St,2016,7,30,False
186,Altona North,5,h,1085000.0,S,Lessthan50,11.1,3025.0,5.0,3.0,6.0,251.0,1965.0,Hobsons Bay,-37.8388,144.8567,Western,5132.0,St,2016,3,9,False
187,Altona North,3,h,781000.0,S,Jas,11.1,3025.0,3.0,1.0,2.0,117.0,1970.0,Hobsons Bay,-37.8291,144.835,Western,5132.0,St,2016,3,9,False
188,Altona North,3,h,750000.0,SP,Jas,11.1,3025.0,3.0,1.0,3.0,126.0,0.0,Hobsons Bay,-37.8449,144.85,Western,5132.0,Gr,2017,4,3,True
189,Altona North,2,t,421000.0,S,hockingstuart,11.1,3025.0,2.0,1.0,1.0,77.0,2009.0,Hobsons Bay,-37.8351,144.8529,Western,5132.0,St,2017,4,3,False
190,Altona North,3,h,1405000.0,S,Sweeney,11.1,3025.0,3.0,1.0,3.0,126.0,0.0,Hobsons Bay,-37.8338,144.8562,Western,5132.0,St,2017,4,3,True
191,Altona North,3,h,683000.0,S,Lessthan50,11.1,3025.0,3.0,1.0,2.0,167.0,1967.0,Hobsons Bay,-37.8284,144.8355,Western,5132.0,St,2016,4,6,False
192,Altona North,3,h,623000.0,S,Sweeney,11.1,3025.0,3.0,1.0,3.0,126.0,0.0,Hobsons Bay,-37.8267,144.8368,Western,5132.0,St,2016,4,6,True
193,Altona North,3,h,720000.0,VB,Greg,11.1,3025.0,3.0,2.0,1.0,130.0,2012.0,Hobsons Bay,-37.8379,144.8583,Western,5132.0,St,2016,6,8,False
194,Altona North,3,h,588000.0,S,Williams,11.1,3025.0,3.0,1.0,1.0,118.0,1970.0,Hobsons Bay,-37.838,144.8555,Western,5132.0,St,2016,7,5,False
195,Altona North,3,h,710000.0,PI,Village,11.1,3025.0,3.0,1.0,3.0,116.0,1960.0,Hobsons Bay,-37.8294,144.8378,Western,5132.0,St,2016,7,11,False
196,Altona North,4,h,875000.0,SP,Jas,11.1,3025.0,3.0,1.0,4.0,169.0,1965.0,Hobsons Bay,-37.8448,144.8529,Western,5132.0,St,2016,8,10,False
197,Altona North,3,h,700000.0,VB,Jas,11.1,3025.0,3.0,1.0,3.0,126.0,0.0,Hobsons Bay,-37.8449,144.85,Western,5132.0,Gr,2016,10,12,True
198,Altona North,2,t,640000.0,S,Williams,11.1,3025.0,2.0,1.0,1.0,126.0,1965.0,Hobsons Bay,-37.8397,144.8602,Western,5132.0,St,2017,11,3,False
199,Altona North,4,h,650000.0,SP,Williams,11.1,3025.0,4.0,1.0,4.0,126.0,0.0,Hobsons Bay,-37.8451,144.8529,Western,5132.0,St,2016,12,6,True
200,Altona North,3,h,675000.0,S,hockingstuart,11.1,3025.0,3.0,2.0,2.0,109.0,2012.0,Hobsons Bay,-37.8337,144.8554,Western,5132.0,St,2016,5,14,False
201,Altona North,3,h,708000.0,S,Greg,11.1,3025.0,3.0,1.0,2.0,97.0,1960.0,Hobsons Bay,-37.8258,144.8523,Western,5132.0,St,2016,10,15,False
202,Altona North,4,h,965000.0,SP,Lessthan50,11.1,3025.0,4.0,1.0,4.0,126.0,0.0,Hobsons Bay,-37.8345,144.8444,Western,5132.0,St,2016,10,15,True
203,Altona North,3,h,680000.0,S,Sweeney,11.1,3025.0,3.0,1.0,3.0,126.0,0.0,Hobsons Bay,-37.8254,144.8514,Western,5132.0,St,2016,11,19,True
204,Altona North,3,h,770000.0,SP,hockingstuart,11.1,3025.0,3.0,1.0,3.0,603.0,0.0,Hobsons Bay,-37.8327,144.8451,Western,5132.0,Ct,2016,11,19,True
205,Altona North,3,h,923000.0,S,Greg,11.1,3025.0,3.0,1.0,2.0,126.0,0.0,Hobsons Bay,-37.8269,144.8455,Western,5132.0,Rd,2016,5,22,True
206,Altona North,4,h,693000.0,SP,Lessthan10,11.1,3025.0,4.0,2.0,4.0,170.0,2008.0,Hobsons Bay,-37.8391,144.8467,Western,5132.0,Rd,2016,5,22,False
207,Altona North,3,h,620000.0,SP,Lessthan10,11.1,3025.0,5.0,2.0,2.0,100.0,2010.0,Hobsons Bay,-37.8262,144.8443,Western,5132.0,Rd,2016,8,22,False
208,Altona North,3,h,728500.0,S,Jas,11.1,3025.0,3.0,1.0,1.0,157.0,1960.0,Hobsons Bay,-37.8277,144.8385,Western,5132.0,St,2016,8,22,False
209,Altona North,3,h,931000.0,S,hockingstuart,11.1,3025.0,3.0,2.0,1.0,160.0,1950.0,Hobsons Bay,-37.8382,144.8649,Western,5132.0,St,2016,8,22,False
210,Altona North,3,h,988000.0,S,Sweeney,11.1,3025.0,3.0,1.0,4.0,126.0,2008.0,Hobsons Bay,-37.8423,144.8632,Western,5132.0,St,2016,8,22,False
211,Altona North,3,h,590000.0,S,Village,11.1,3025.0,3.0,1.0,2.0,126.0,0.0,Hobsons Bay,-37.8444,144.8491,Western,5132.0,Rd,2016,4,23,True
212,Altona North,2,h,610000.0,S,RT,11.1,3025.0,2.0,1.0,2.0,126.0,0.0,Hobsons Bay,-37.834,144.8553,Western,5132.0,St,2016,9,24,True
213,Altona North,3,h,815000.0,S,hockingstuart,11.1,3025.0,3.0,2.0,3.0,130.0,1960.0,Hobsons Bay,-37.8318,144.8388,Western,5132.0,St,2017,2,25,False
214,Altona North,4,h,970000.0,S,Greg,11.1,3025.0,4.0,1.0,2.0,126.0,0.0,Hobsons Bay,-37.833,144.8494,Western,5132.0,St,2017,2,25,True
215,Altona North,4,h,760000.0,S,Lessthan10,11.1,3025.0,4.0,1.0,3.0,126.0,0.0,Hobsons Bay,-37.8262,144.8439,Western,5132.0,Rd,2016,6,27,True
216,Altona North,4,t,847500.0,S,RT,11.1,3025.0,4.0,3.0,1.0,126.0,0.0,Hobsons Bay,-37.8393,144.8568,Western,5132.0,St,2016,6,27,True
217,Altona North,4,h,1200000.0,SP,RT,11.1,3025.0,4.0,1.0,4.0,158.0,1960.0,Hobsons Bay,-37.8375,144.8541,Western,5132.0,St,2016,11,27,False
218,Altona North,3,h,700000.0,SP,Lessthan10,11.1,3025.0,3.0,1.0,1.0,126.0,0.0,Hobsons Bay,-37.8441,144.8505,Western,5132.0,Rd,2016,11,27,True
219,Altona North,3,h,625000.0,PI,Lessthan10,11.1,3025.0,3.0,1.0,1.0,126.0,0.0,Hobsons Bay,-37.8285,144.8351,Western,5132.0,St,2016,5,28,True
220,Altona North,2,u,292000.0,S,Jas,11.1,3025.0,2.0,1.0,1.0,70.0,1970.0,Hobsons Bay,-37.8332,144.8649,Western,5132.0,Rd,2016,8,28,False
221,Armadale,2,u,599000.0,S,Jellis,6.3,3143.0,2.0,1.0,1.0,76.0,1964.0,Stonnington,-37.8543,145.0262,Southern,4836.0,Rd,2016,3,9,False
222,Armadale,2,u,550000.0,VB,Noel,6.3,3143.0,2.0,1.0,0.0,126.0,0.0,Stonnington,-37.8539,145.0284,Southern,4836.0,St,2016,3,12,True
223,Armadale,3,u,995000.0,S,Marshall,6.3,3143.0,3.0,2.0,2.0,100.0,1998.0,Stonnington,-37.8552,145.016,Southern,4836.0,Rd,2016,3,12,False
224,Armadale,3,t,1205000.0,S,Jellis,6.3,3143.0,3.0,2.0,2.0,105.0,2000.0,Stonnington,-37.854,145.0135,Southern,4836.0,St,2016,3,12,False
225,Armadale,3,h,1939000.0,S,Jellis,6.3,3143.0,3.0,2.0,2.0,150.0,1889.0,Stonnington,-37.8614,145.0274,Southern,4836.0,St,2016,3,12,False
226,Armadale,1,u,421500.0,S,Biggin,6.3,3143.0,1.0,1.0,0.0,126.0,0.0,Stonnington,-37.853,145.0167,Southern,4836.0,Rd,2016,3,12,True
227,Armadale,3,h,1870000.0,S,Hodges,6.3,3143.0,3.0,1.0,1.0,116.0,1888.0,Stonnington,-37.8592,145.0182,Southern,4836.0,St,2017,4,3,False
228,Armadale,2,u,678000.0,S,hockingstuart,6.3,3143.0,2.0,1.0,2.0,126.0,0.0,Stonnington,-37.8538,145.0127,Southern,4836.0,St,2017,4,3,True
229,Armadale,3,t,1918000.0,SP,Jellis,6.3,3143.0,3.0,2.0,2.0,165.0,1995.0,Stonnington,-37.8537,145.0267,Southern,4836.0,Rd,2017,4,3,False
230,Armadale,2,u,660000.0,SP,hockingstuart,6.3,3143.0,2.0,1.0,1.0,126.0,0.0,Stonnington,-37.8619,145.0257,Southern,4836.0,Rd,2017,4,3,True
231,Armadale,3,h,2050000.0,S,Marshall,6.3,3143.0,3.0,2.0,1.0,116.0,1910.0,Stonnington,-37.8574,145.0281,Southern,4836.0,St,2017,4,3,False
232,Armadale,2,u,700000.0,VB,Jellis,6.3,3143.0,2.0,1.0,2.0,126.0,0.0,Stonnington,-37.8552,145.016,Southern,4836.0,Rd,2016,4,6,True
233,Armadale,2,u,3625000.0,S,Jellis,6.3,3143.0,3.0,2.0,2.0,126.0,2006.0,Stonnington,-37.8555,145.0291,Southern,4836.0,St,2016,4,6,False
234,Armadale,4,h,3000000.0,VB,Jellis,6.3,3143.0,4.0,2.0,2.0,126.0,1934.0,Stonnington,-37.858,145.0111,Southern,4836.0,Rd,2016,4,6,False
235,Armadale,5,h,1525000.0,PI,Jellis,6.3,3143.0,8.0,2.0,2.0,126.0,0.0,Stonnington,-37.8638,145.0229,Southern,4836.0,Rd,2016,7,5,True
236,Armadale,3,u,735000.0,PI,Marshall,6.3,3143.0,3.0,2.0,1.0,14.0,1970.0,Stonnington,-37.8543,145.0262,Southern,4836.0,Rd,2016,7,5,False
237,Armadale,2,u,825000.0,S,Jellis,6.3,3143.0,2.0,1.0,1.0,126.0,0.0,Stonnington,-37.8528,145.0268,Southern,4836.0,Rd,2016,7,5,True
238,Armadale,3,t,1586000.0,S,RT,6.3,3143.0,2.0,2.0,2.0,126.0,0.0,Stonnington,-37.8566,145.0116,Southern,4836.0,Rd,2016,7,5,True
239,Armadale,2,u,645000.0,S,Marshall,6.3,3143.0,3.0,1.0,1.0,126.0,1960.0,Stonnington,-37.8596,145.0198,Southern,4836.0,Rd,2016,8,10,False
240,Armadale,1,h,1435000.0,SP,Jellis,6.3,3143.0,2.0,2.0,1.0,107.0,1900.0,Stonnington,-37.8564,145.0228,Southern,4836.0,St,2016,8,10,False
241,Armadale,1,u,280000.0,PI,hockingstuart,6.3,3143.0,1.0,1.0,1.0,38.0,1975.0,Stonnington,-37.8619,145.0185,Southern,4836.0,Rd,2016,10,9,False
242,Armadale,1,u,400000.0,PI,hockingstuart,6.3,3143.0,1.0,1.0,1.0,126.0,0.0,Stonnington,-37.8605,145.0185,Southern,4836.0,St,2016,10,12,True
243,Armadale,2,h,1780000.0,S,Marshall,6.3,3143.0,2.0,2.0,2.0,126.0,0.0,Stonnington,-37.8537,145.0267,Southern,4836.0,Rd,2016,10,12,True
244,Armadale,2,u,592500.0,S,hockingstuart,6.3,3143.0,2.0,1.0,1.0,73.0,1970.0,Stonnington,-37.8574,145.0174,Southern,4836.0,Rd,2016,10,12,False
245,Armadale,2,h,1210000.0,S,Marshall,6.3,3143.0,2.0,1.0,0.0,96.0,1910.0,Stonnington,-37.8543,145.016,Southern,4836.0,St,2016,12,11,False
246,Armadale,4,h,2801000.0,S,Marshall,6.3,3143.0,4.0,2.0,2.0,222.0,1900.0,Stonnington,-37.8536,145.0173,Southern,4836.0,Rd,2016,12,11,False
247,Armadale,1,u,390000.0,S,Jellis,6.3,3143.0,1.0,1.0,0.0,126.0,0.0,Stonnington,-37.8614,145.0222,Southern,4836.0,Rd,2016,5,14,True
248,Armadale,3,h,1800000.0,PI,RT,6.3,3143.0,3.0,2.0,2.0,121.0,1910.0,Stonnington,-37.8545,145.0145,Southern,4836.0,St,2016,10,15,False
249,Armadale,4,h,2200000.0,PI,Jellis,6.3,3143.0,4.0,1.0,2.0,163.0,1900.0,Stonnington,-37.8613,145.0264,Southern,4836.0,St,2016,10,15,False
250,Armadale,1,u,324000.0,S,Jellis,6.3,3143.0,1.0,1.0,1.0,126.0,0.0,Stonnington,-37.8537,145.0114,Southern,4836.0,Rd,2016,4,16,True
251,Armadale,6,h,5525000.0,S,Marshall,6.3,3143.0,5.0,3.0,4.0,516.0,1935.0,Stonnington,-37.8602,145.013,Southern,4836.0,Rd,2016,9,17,False
252,Armadale,2,h,1125000.0,S,RT,6.3,3143.0,3.0,1.0,2.0,126.0,0.0,Stonnington,-37.851,145.0161,Southern,4836.0,St,2016,9,17,True
253,Armadale,3,h,2250000.0,S,Marshall,6.3,3143.0,3.0,3.0,1.0,126.0,0.0,Stonnington,-37.8511,145.0167,Southern,4836.0,St,2016,9,17,True
254,Armadale,3,h,2360000.0,S,hockingstuart,6.3,3143.0,3.0,2.0,0.0,126.0,0.0,Stonnington,-37.8558,145.015,Southern,4836.0,Gr,2017,3,18,True
255,Armadale,2,h,1900000.0,VB,Jellis,6.3,3143.0,2.0,2.0,0.0,126.0,0.0,Stonnington,-37.8571,145.0224,Southern,4836.0,St,2017,3,18,True
256,Armadale,1,u,440000.0,SP,Jellis,6.3,3143.0,1.0,1.0,1.0,53.0,1970.0,Stonnington,-37.8531,145.0115,Southern,4836.0,Rd,2017,3,18,False
257,Armadale,2,u,490000.0,PI,Ray,6.3,3143.0,2.0,1.0,1.0,126.0,1966.0,Stonnington,-37.8646,145.0247,Southern,4836.0,Rd,2016,6,18,False
258,Armadale,3,h,2365000.0,S,Marshall,6.3,3143.0,3.0,2.0,1.0,126.0,0.0,Stonnington,-37.8521,145.019,Southern,4836.0,St,2016,6,18,True
259,Armadale,3,h,1300000.0,VB,Jellis,6.3,3143.0,2.0,1.0,2.0,106.0,1900.0,Stonnington,-37.8542,145.0149,Southern,4836.0,St,2016,6,18,False
260,Armadale,3,u,732000.0,S,Gary,6.3,3143.0,3.0,2.0,2.0,126.0,0.0,Stonnington,-37.8597,145.0104,Southern,4836.0,Rd,2016,6,18,True
261,Armadale,2,u,704000.0,SP,Greg,6.3,3143.0,2.0,1.0,1.0,74.0,1969.0,Stonnington,-37.8573,145.0186,Southern,4836.0,St,2016,11,19,False
262,Armadale,2,u,620000.0,VB,Marshall,6.3,3143.0,3.0,1.0,1.0,98.0,1970.0,Stonnington,-37.8596,145.0198,Southern,4836.0,Rd,2016,11,19,False
263,Armadale,3,h,1900000.0,S,Marshall,6.3,3143.0,3.0,1.0,2.0,108.0,1900.0,Stonnington,-37.8559,145.0158,Southern,4836.0,Rd,2016,5,22,False
264,Armadale,1,u,315000.0,SP,Fletchers,6.3,3143.0,1.0,1.0,1.0,126.0,0.0,Stonnington,-37.8575,145.0174,Southern,4836.0,Rd,2016,8,22,True
265,Armadale,1,u,450000.0,PI,hockingstuart,6.3,3143.0,1.0,1.0,1.0,126.0,0.0,Stonnington,-37.8509,145.0203,Southern,4836.0,St,2016,9,24,True
266,Armadale,2,u,710000.0,S,Jellis,6.3,3143.0,2.0,1.0,1.0,80.0,1970.0,Stonnington,-37.8573,145.0186,Southern,4836.0,St,2017,2,25,False
267,Armadale,2,u,872000.0,S,Jellis,6.3,3143.0,2.0,1.0,1.0,126.0,1953.0,Stonnington,-37.8604,145.0147,Southern,4836.0,Rd,2017,2,25,False
268,Armadale,2,u,598000.0,S,hockingstuart,6.3,3143.0,2.0,1.0,1.0,88.0,1970.0,Stonnington,-37.8593,145.0156,Southern,4836.0,Rd,2017,2,25,False
269,Armadale,3,h,1285000.0,S,Marshall,6.3,3143.0,3.0,1.0,2.0,80.0,1920.0,Stonnington,-37.8554,145.0173,Southern,4836.0,Rd,2017,2,25,False
270,Armadale,4,h,3660000.0,S,Jellis,6.3,3143.0,4.0,3.0,2.0,126.0,0.0,Stonnington,-37.8593,145.0275,Southern,4836.0,St,2017,2,25,True
271,Armadale,2,u,520000.0,S,hockingstuart,6.3,3143.0,1.0,1.0,1.0,76.0,1970.0,Stonnington,-37.8618,145.0183,Southern,4836.0,Rd,2016,6,27,False
272,Armadale,4,h,3625000.0,S,Jellis,6.3,3143.0,4.0,1.0,2.0,251.0,1900.0,Stonnington,-37.8574,145.016,Southern,4836.0,Rd,2016,11,27,False
273,Armadale,4,h,4200000.0,VB,Kay,6.3,3143.0,4.0,3.0,3.0,333.0,2000.0,Stonnington,-37.8582,145.0138,Southern,4836.0,Rd,2016,11,27,False
274,Armadale,3,t,1101000.0,S,Jellis,6.3,3143.0,3.0,1.0,2.0,3.0,2000.0,Stonnington,-37.8542,145.0135,Southern,4836.0,St,2016,11,27,False
275,Armadale,3,h,3512500.0,S,Marshall,6.3,3143.0,3.0,2.0,2.0,285.0,1998.0,Stonnington,-37.8557,145.0264,Southern,4836.0,Rd,2016,11,27,False
276,Armadale,4,h,2000000.0,PI,Marshall,6.3,3143.0,4.0,3.0,4.0,126.0,0.0,Stonnington,-37.8611,145.0195,Southern,4836.0,Rd,2016,5,28,True
277,Armadale,3,u,869000.0,S,Jellis,6.3,3143.0,2.0,1.0,1.0,91.0,1940.0,Stonnington,-37.853,145.0264,Southern,4836.0,Rd,2016,5,28,False
278,Armadale,5,h,2810000.0,S,Marshall,6.3,3143.0,5.0,2.0,2.0,126.0,0.0,Stonnington,-37.8611,145.0271,Southern,4836.0,St,2016,8,28,True
279,Armadale,2,u,565000.0,S,Ray,6.3,3143.0,3.0,1.0,1.0,126.0,0.0,Stonnington,-37.8573,145.0112,Southern,4836.0,Rd,2016,8,28,True
280,Armadale,1,u,567000.0,S,hockingstuart,6.3,3143.0,1.0,1.0,1.0,53.0,2013.0,Stonnington,-37.8549,145.0113,Southern,4836.0,Rd,2016,8,28,False
281,Armadale,2,u,546000.0,SP,hockingstuart,6.3,3143.0,2.0,0.0,0.0,126.0,0.0,Stonnington,-37.8568,145.0161,Southern,4836.0,Rd,2016,7,30,True
282,Armadale,2,u,471500.0,S,Ray,6.3,3143.0,2.0,1.0,1.0,126.0,1980.0,Stonnington,-37.8503,145.0185,Southern,4836.0,Rd,2016,7,30,False
283,Ascot Vale,2,u,455000.0,S,Nelson,5.9,3032.0,3.0,1.0,2.0,126.0,0.0,Moonee Valley,-37.7756,144.9165,Western,6567.0,St,2016,3,9,True
284,Ascot Vale,3,h,940000.0,S,Nelson,5.9,3032.0,3.0,1.0,2.0,108.0,1920.0,Moonee Valley,-37.7777,144.9195,Western,6567.0,St,2016,3,12,False
285,Ascot Vale,2,u,467000.0,SP,Brad,5.9,3032.0,2.0,1.0,1.0,62.0,1980.0,Moonee Valley,-37.7761,144.9201,Western,6567.0,St,2016,3,12,False
286,Ascot Vale,3,h,1380000.0,SP,Nelson,5.9,3032.0,3.0,2.0,2.0,174.0,1910.0,Moonee Valley,-37.7777,144.9221,Western,6567.0,St,2017,4,3,False
287,Ascot Vale,2,u,490000.0,VB,Jellis,5.9,3032.0,2.0,1.0,1.0,62.0,1970.0,Moonee Valley,-37.7736,144.9015,Western,6567.0,St,2017,4,3,False
288,Ascot Vale,4,h,1850000.0,S,Brad,5.9,3032.0,4.0,3.0,1.0,270.0,1900.0,Moonee Valley,-37.7729,144.9179,Western,6567.0,Parade,2017,4,3,False
289,Ascot Vale,3,h,1284000.0,S,Woodards,5.9,3032.0,3.0,1.0,2.0,126.0,1938.0,Moonee Valley,-37.7758,144.9089,Western,6567.0,St,2017,4,3,False
290,Ascot Vale,3,h,971000.0,SP,Nelson,5.9,3032.0,3.0,2.0,2.0,128.0,1900.0,Moonee Valley,-37.775,144.9091,Western,6567.0,Rd,2016,4,6,False
291,Ascot Vale,2,h,710000.0,PI,Nelson,5.9,3032.0,2.0,1.0,1.0,77.0,1890.0,Moonee Valley,-37.7776,144.9142,Western,6567.0,St,2016,4,6,False
292,Ascot Vale,6,h,2425000.0,PI,Brad,5.9,3032.0,6.0,3.0,2.0,435.0,1887.0,Moonee Valley,-37.7721,144.9184,Western,6567.0,Rd,2016,4,6,False
293,Ascot Vale,2,h,750000.0,SP,Lessthan10,5.9,3032.0,2.0,1.0,1.0,92.0,1920.0,Moonee Valley,-37.7745,144.9093,Western,6567.0,St,2016,4,6,False
294,Ascot Vale,2,h,1053000.0,S,Nelson,5.9,3032.0,2.0,1.0,1.0,109.0,1900.0,Moonee Valley,-37.7748,144.929,Western,6567.0,St,2016,6,8,False
295,Ascot Vale,3,h,1377000.0,S,Nelson,5.9,3032.0,3.0,1.0,1.0,168.0,1900.0,Moonee Valley,-37.7756,144.9208,Western,6567.0,St,2016,6,8,False
296,Ascot Vale,3,h,970000.0,S,Brad,5.9,3032.0,3.0,1.0,2.0,125.0,1904.0,Moonee Valley,-37.7759,144.91,Western,6567.0,Rd,2016,7,5,False
297,Ascot Vale,2,h,940000.0,S,Nelson,5.9,3032.0,2.0,1.0,1.0,126.0,0.0,Moonee Valley,-37.773,144.9049,Western,6567.0,St,2016,7,5,True
298,Ascot Vale,2,h,751000.0,PI,Nelson,5.9,3032.0,2.0,1.0,1.0,79.0,1890.0,Moonee Valley,-37.7807,144.9288,Western,6567.0,St,2016,7,5,False
